symbol,company,market_cap,industry,lodged,topic,tier,security_state,venue,answer,mechanism,floor,section,detail,evidence
SUN,SUNCORP GROUP LIMITED,19981969003,Insurance,2022-05-10,secured_financing,Prescribed Persons,any,any,permitted_with_clearance,express,,6,"Section 6 is not limited to margin loans: it reaches 'other use of Suncorp Securities as collateral in a financial transaction', which squarely captures a loan secured on collared shares. There is no prohibition, only mandatory review by the Chairman or Group CEO with power to impose conditions, and the underlying clearance can be refused in Suncorp's discretion without reasons.",which involves entering into a new or increased Margin Loan or other use of Suncorp Securities as collateral in a financial transaction.
SUN,SUNCORP GROUP LIMITED,19981969003,Insurance,2022-05-10,short_term,Prescribed Persons,any,any,prohibited,express,,5.2(a),"Buying and selling the same Security within six months is banned, as is entering into any other short term Dealing, with forward contracts given as the example. Carve-outs for the sale of ordinary shares acquired on exercise of a right or option under a Suncorp employee share plan, and for off-market transactions with no effective change in beneficial owner.","Short-Term Dealing of Suncorp Securities: means buying and selling the same Security within a six month period and entering into any other short term Dealings (for example, forward contracts) in relation to Securities."
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,derivatives,Restricted Persons,any,exchange,permitted_with_clearance,via_dealing_definition,,"5; 11(d); Glossary (Scentre Group Securities (d), Financial Product)","Exchange-traded options, warrants, futures and other Financial Products issued over Scentre Group Securities and able to be traded on a financial market are themselves Scentre Group Securities, so trading them requires prior written clearance and is barred in blackout periods. Any such derivative must not be short-term or speculative under 11(d), and clearance will be refused if the request rests on short-term or speculative considerations.",any Financial Products issued over or in respect of the above securities which are able to be traded on a financial market.
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,derivatives,Restricted Persons,any,otc,permitted_with_clearance,express,,"11(d); Glossary (Scentre Group Securities (d), Financial Product)","A bilateral OTC put and call with a bank is arguably outside limb (d) of Scentre Group Securities, which is confined to Financial Products 'able to be traded on a financial market', so the clearance and blackout machinery may not reach it on its own terms. But 11(d) expressly regulates 'derivative or other Financial Products issued over or in respect of Scentre Group Securities' without that market-traded limitation, and Financial Product expressly includes options, forward contracts and swaps. The prudent and evidently intended reading is that an OTC collar is caught and needs clearance; it is prohibited if short-term or speculative.",Restricted Persons must not engage in short-term or speculative trading in Scentre Group Securities or in derivative or other Financial Products issued over or is respect of Scentre Group Securities.
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,hedging,Restricted Persons,unvested,any,prohibited,express,,3; 10(b),"Executives participating in the equity-linked incentive plans are prohibited from hedging unvested awards. The operative detail sits in a separate document, the Hedging of Executive Awards and Performance Rights Policy, which is not part of this policy and must be obtained separately.",Prohibitions also apply to executives participating in the equity-linked incentive plans from entering into hedging arrangements in respect of unvested awards ... These prohibitions are outlined in the Scentre Group's Hedging of Executive Awards and Performance Rights Policy.
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,hedging,Restricted Persons,vested_locked,any,prohibited,express,,10(b),The ban is expressly extended past vesting: awards that have vested but are held in a holding lock or are otherwise subject to deferral of delivery cannot be hedged. This closes the usual gap between vesting and release for plan securities.,hedging arrangements in respect of unvested awards or awards that have vested but are held in a holding lock or otherwise the subject of deferral of delivery offered under the equity-linked incentive plans operated by Scentre Group.
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,hedging,Restricted Persons,vested_unrestricted,any,permitted_with_clearance,via_dealing_definition,,5; 10(b); 11(d),"The hedging prohibition is carefully bounded: it reaches unvested awards and vested awards still in a holding lock or subject to deferred delivery, and stops there. Shares that have vested and been released, and ordinary on-market holdings, are not covered by any hedging ban in this policy. Hedging them is regulated only as trading: prior written clearance from the relevant Clearance Officer, outside blackout periods, not short-term or speculative, and subject to whatever the separate Hedging of Executive Awards and Performance Rights Policy says.",Prohibitions also apply to executives participating in the equity-linked incentive plans from entering into hedging arrangements in respect of unvested awards or awards that have vested but are held in a holding lock or otherwise the subject of deferral of delivery
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,monetisation,Restricted Persons,vested_unrestricted,any,permitted_with_clearance,via_dealing_definition,,5; 11(b); 11(d),Monetisation is not named. A prepaid forward or collar-plus-loan over released shares is a transaction associated with disposing of or agreeing to dispose of Scentre Group Securities and so is a trade requiring prior written clearance; the secured loan leg additionally needs the Company Secretary's prior approval under 11(b). It must not be short-term (under three months) or speculative.,"“deal” or “trade” includes to take part in any transaction associated with buying, selling, acquiring, disposing of, converting or agreeing to do any of those things"
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,short_selling,Restricted Persons,any,any,prohibited,express,,11(c),"Flat ban with no definition, no carve-out and no clearance route. Because it is undefined, a physically settled short leg or a cash-settled position taken without holding the underlying could be characterised as short selling.",Restricted Persons must not engage in short selling of Scentre Group Securities.
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,stock_lending,all,any,any,not_addressed,none,,,"Securities lending is nowhere named, is not listed in the definition of deal or trade, and is not among the excluded dealings. A title-transfer stock loan would involve a disposal and so be a trade, but the policy does not say so.",
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,cfd,Restricted Persons,any,any,permitted_with_clearance,express,,11(d); Glossary (Financial Product),"Contracts for difference are expressly named as Financial Products, and 11(d) regulates derivative and other Financial Products issued over or in respect of Scentre Group Securities. A CFD is therefore permitted only with prior written clearance and only if not short-term (under three months) or speculative, which in practice will bar most CFD positions; a short CFD would also engage the short selling ban.","Financial Product means any financial instrument, including derivatives, options, warrants, futures, forward contracts, swaps and contracts for difference."
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,margin_lending,Restricted Persons,any,any,prohibited,express,,11(a),"Flat ban on entering margin lending arrangements in relation to Scentre Group Securities, with no clearance or waiver route. The ban is confined to 'all arrangements properly described as margin lending arrangements'; the Company Secretary is the arbiter of whether a given arrangement is a margin loan or merely a security arrangement.",Restricted Persons may not enter into margin lending arrangements in relation to Scentre Group Securities.
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,encumbrance,Restricted Persons,any,any,permitted_with_clearance,express,,11(b),"Granting a security interest over Scentre Group Securities is not a 'trade' under the deal/trade definition and is not caught by the margin lending ban, but the policy imposes a standalone requirement of prior approval from the Company Secretary before entering into any such security arrangement. Approval is by the Company Secretary alone, not the Clearance Committee or CEO.","However, if a Restricted Person proposes to enter into any such security arrangement they should obtain the prior approval of the Company Secretary prior to entering into any such arrangement."
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,secured_financing,Restricted Persons,any,any,permitted_with_clearance,express,,11(b),"The policy draws an express and unusual line: the ban stops at margin lending and does not extend to other types of loan secured by a security interest over Scentre Group Securities. A term loan from a bank secured on collared shares is therefore permitted, conditional on prior approval from the Company Secretary, who is also the person to consult on whether the facility is properly classified as margin lending.",The above restriction includes all arrangements properly described as margin lending arrangements but does not extend to other types of loan arrangements which may be secured by a security interest granted in respect of Scentre Group Securities.
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,short_term,Restricted Persons,any,any,prohibited,express,,11(d); 5.3,"Short-term or speculative trading is banned in Scentre Group Securities and in derivatives or other Financial Products issued over or in respect of them; short-term means in less than a 3-month period. Reinforced at the clearance stage: clearance will not be given where the request is based on considerations of a short-term or speculative nature. No carve-outs are stated, including for plan securities.",Restricted Persons must not engage in short-term or speculative trading in Scentre Group Securities or in derivative or other Financial Products issued over or is respect of Scentre Group Securities. Short-term means in less than a 3-month period.
SCG,SCENTRE GROUP,18721337412,Equity Real Estate Investment Trusts (REITs),2024-02-23,secured_financing,Key Management Personnel,any,any,permitted_with_clearance,express,,11(b); 9(f),"KMP may take a non-margin loan secured over Scentre Group Securities with the Company Secretary's prior approval, and for such a facility a disposal resulting from the secured lender exercising its rights is excluded trading. The KMP-specific carve-back in 9(f) removes that protection only for enforcement under a margin lending arrangement, which KMP cannot enter in any event.","a disposal of Scentre Group Securities that is the result of a secured lender exercising their rights. For the avoidance of doubt, in relation to Key Management Personnel, this does not extend to the exercise by a lender of rights under a margin lending arrangement;"
PME,PRO MEDICUS LIMITED,18430590872,Health Care Equipment & Services,2011-01-05,derivatives,all,any,any,permitted_with_clearance,via_dealing_definition,,3.a); 8.b); 14.c),"No express derivatives prohibition. PME Securities expressly include any derivative of PME shares or securities, naming equity swaps, futures, hedges and exchange-traded or over-the-counter options, cash-settled or not; to apply for, acquire, convert or dispose of one (or agree to do so) is a Dealing. An OTC put and written call therefore require the section 8.b) pre-dealing notification and Company Secretary confirmation, must fall in a Trading Window (or have Chairman approval), and are barred in Blackout Periods and while holding Inside Information.","any derivatives of the above (including equity swaps, futures, hedges and exchange-traded or over-the-counter options) whether settled by cash or otherwise."
PME,PRO MEDICUS LIMITED,18430590872,Health Care Equipment & Services,2011-01-05,hedging,all,any,any,permitted_with_clearance,via_dealing_definition,,3.a); 8.b),"The policy contains no hedging prohibition and no definition of hedging or of limiting economic risk. 'Hedges' appear only as a category of PME Securities, so entering a hedge is a Dealing subject to the ordinary window and clearance machinery. No distinction is drawn between vested, unvested or restricted plan securities; section 12 defers to the rules of the Pro Medicus Share Plan and Option Plan, which are not part of this document and may impose their own hedging ban.","any derivatives of the above (including equity swaps, futures, hedges and exchange-traded or over-the-counter options) whether settled by cash or otherwise."
PME,PRO MEDICUS LIMITED,18430590872,Health Care Equipment & Services,2011-01-05,hedging,all,unvested,any,not_addressed,none,,12,"Nothing in the policy prohibits hedging of unvested or performance-hurdled plan securities; the only overlay is an undefined obligation to comply with the rules of the relevant incentive plan, which are external to the policy.",
PME,PRO MEDICUS LIMITED,18430590872,Health Care Equipment & Services,2011-01-05,monetisation,all,any,any,permitted_with_clearance,via_dealing_definition,,3.a); 8.b); 14.c),"Monetisation, prepaid forwards and collars are not named. A collar or prepaid forward is a derivative of PME Securities and an agreement to dispose, so it is a Dealing requiring the pre-dealing notification, no Inside Information confirmation, Company Secretary clearance and execution within 7 days, inside a Trading Window.","Deal or Dealing means, in relation to any PME Security, to apply for, acquire, convert or dispose of that PME Security, or agreeing to, inciting, procuring or inducing any person or entity to do so."
PME,PRO MEDICUS LIMITED,18430590872,Health Care Equipment & Services,2011-01-05,short_selling,all,any,any,not_addressed,none,,,"Short selling is nowhere mentioned and is not listed in the Dealing definition; only the general insider trading, window and clearance rules would apply to any disposal.",
PME,PRO MEDICUS LIMITED,18430590872,Health Care Equipment & Services,2011-01-05,stock_lending,all,any,any,not_addressed,none,,,"Securities lending is not mentioned and is not within the Dealing definition, which is limited to applying for, acquiring, converting or disposing of a PME Security.",
PME,PRO MEDICUS LIMITED,18430590872,Health Care Equipment & Services,2011-01-05,cfd,all,any,any,permitted_with_clearance,via_dealing_definition,,3.a); 8.b),"CFDs are not named but are derivatives of PME shares settled by cash, so they fall within PME Securities and dealing in them requires the section 8.b) clearance and a Trading Window. No speculative or short-term trading ban exists to catch them separately.",any derivatives of the above ... whether settled by cash or otherwise.
PME,PRO MEDICUS LIMITED,18430590872,Health Care Equipment & Services,2011-01-05,margin_lending,all,any,any,permitted_with_notification,express,,8.b),"Margin lending is expressly contemplated and not prohibited. The only obligation is disclosure: after a Dealing, full details must be given in writing to the Company Secretary including details of any margin lending or other security arrangement affecting those securities. Entering the margin loan is not itself a Dealing under section 14.c), so no prior clearance is imposed on the loan as such.","the relevant PME Director or PME Employee must provide in writing full details of the Dealing to the Company Secretary, including details of any margin lending or other security arrangement affecting those securities."
PME,PRO MEDICUS LIMITED,18430590872,Health Care Equipment & Services,2011-01-05,encumbrance,all,any,any,permitted_with_notification,express,,8.b); 14.c),"Granting security over PME Securities is not prohibited and is not a Dealing (the definition covers only applying for, acquiring, converting or disposing). 'Other security arrangement affecting those securities' is named only in the post-dealing disclosure obligation to the Company Secretary.",including details of any margin lending or other security arrangement affecting those securities.
PME,PRO MEDICUS LIMITED,18430590872,Health Care Equipment & Services,2011-01-05,secured_financing,all,any,any,permitted_with_notification,express,,8.b),"There is no ban on secured financing in respect of PME Securities of any kind, whether margin lending or other. The policy's sole treatment is the requirement to disclose any margin lending or other security arrangement affecting the securities when reporting a Dealing to the Company Secretary.",including details of any margin lending or other security arrangement affecting those securities.
PME,PRO MEDICUS LIMITED,18430590872,Health Care Equipment & Services,2011-01-05,short_term,all,any,any,not_addressed,none,,,"No minimum holding period, no buy/sell window restriction, no intention test and no ban on speculative or short-term dealing.",
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,derivatives,Restricted Persons,any,otc,permitted_with_clearance,via_dealing_definition,,3; 7,"There is no express derivatives rule, but Company Securities expressly include derivatives of shares and rights, naming hedges and over-the-counter options, cash-settled or otherwise. To 'trade' includes applying for, acquiring or disposing of, or agreeing to apply for, acquire or dispose of, those securities, and section 7 requires prior written clearance for trading in Company Securities at any time. So writing a call and buying a put OTC over PLS shares requires prior written clearance from the relevant Approving Officer and is barred in a Prohibited Period absent exceptional circumstances.","derivatives of any of the above (including equity swaps, futures, hedges and exchange-traded or over-the-counter options) whether settled by cash or otherwise, (Company Securities)"
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,derivatives,Restricted Persons,any,exchange,permitted_with_clearance,via_dealing_definition,,3; 7,Exchange-traded options over Company Securities are treated identically to OTC options; the definition of Company Securities draws no venue distinction and both are caught by the section 7 clearance requirement.,"including equity swaps, futures, hedges and exchange-traded or over-the-counter options"
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,hedging,Restricted Persons,unvested,any,prohibited,express,,10,"Absolute ban, with no clearance route, on limiting the economic risk of participating in unvested entitlements under any equity based remuneration scheme. Unvested LTI/STI rights therefore cannot be collared or pledged.",Restricted Persons are prohibited from entering into transactions or arrangements which limit the economic risk of participating in unvested entitlements under any equity based remuneration schemes.
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,hedging,Restricted Persons,vested_unrestricted,any,permitted_with_clearance,express,,10; 7,Hedging of a security holding in the Company is expressly permitted subject to prior written clearance from the appropriate Approving Officer. The policy does not ban hedging of vested or on-market holdings outright; it converts it into a clearance decision. Clearance is valid five business days unless the Approving Officer states otherwise.,Restricted Persons must not enter into transactions or arrangements which operate to limit the economic risk of their security holding in the Company without first obtaining prior written clearance from the appropriate Approving Officer in accordance with the procedure set out in section 7.
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,hedging,Restricted Persons,vested_locked,any,prohibited,express,,10,"The policy's only division is vested versus unvested entitlements; it does not separately address shares that have vested but remain subject to a holding lock or disposal restriction. Where the entitlement is still 'unvested' in substance because performance or service conditions remain, the absolute ban applies; a holding-locked but fully vested share falls under the clearance limb instead.",transactions or arrangements which limit the economic risk of participating in unvested entitlements under any equity based remuneration schemes
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,monetisation,Restricted Persons,vested_unrestricted,any,permitted_with_clearance,via_hedging_definition,,10; 11; 7,"Monetisation is not named. A prepaid forward, collar-plus-loan or similar limits the economic risk of the holding and so falls under section 10, and to the extent it is secured on the shares it also falls under section 11. Either way it is permitted only with prior written clearance, and any accompanying agreement to dispose is itself 'trading'.",transactions or arrangements which operate to limit the economic risk of their security holding in the Company without first obtaining prior written clearance
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,short_selling,Restricted Persons,any,any,prohibited,implied,,9,"Short selling is not named anywhere in the policy. A short sale of Company Securities is inherently short term and speculative trading, which section 9 bans outright, and it would in any event be a disposal requiring prior written clearance under section 7.","Therefore, Restricted Persons must not engage in short term or speculative trading of Company Securities."
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,stock_lending,Restricted Persons,any,any,not_addressed,none,,,"Securities lending and borrowing are not mentioned, are not within the definition of 'trade' (apply for, acquire, dispose, or agree to do so), and are not caught by sections 10 or 11. A stock loan to the bank as part of a collar structure is unregulated by this policy, though the Company Secretary should be consulted.",
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,cfd,Restricted Persons,any,otc,permitted_with_clearance,via_dealing_definition,,3; 9; 7,"CFDs are not named but an equity swap over Company Securities is expressly a Company Security, so acquiring one is trading requiring prior written clearance. In practice a CFD would also engage the section 9 ban on short term or speculative trading and, if short, the same objection as short selling.","derivatives of any of the above (including equity swaps, futures, hedges and exchange-traded or over-the-counter options) whether settled by cash or otherwise"
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,margin_lending,Restricted Persons,any,any,permitted_with_clearance,express,,11; 8(g),"Margin loans over Company Securities are not banned; they require prior written clearance from the appropriate Approving Officer. A disposal resulting from the secured lender exercising its rights is excluded from the Blackout Period restrictions in section 5, so a forced sale does not itself breach the policy.",Restricted Persons must not enter into margin loan agreements or other secured lending arrangements in relation to Company Securities without first obtaining prior written clearance from the appropriate Approving Officer in accordance with the procedure set out in section 7.
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,encumbrance,Restricted Persons,any,any,permitted_with_clearance,express,,11,"Granting security over Company Securities is not itself listed as 'trading', but section 11 catches any secured lending arrangement in relation to Company Securities and requires prior written clearance. A charge or pledge unconnected with a lending arrangement is not addressed.",margin loan agreements or other secured lending arrangements in relation to Company Securities
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,secured_financing,Restricted Persons,any,any,permitted_with_clearance,express,,11; 7,"Any secured lending in relation to Company Securities, not only margin lending, is permitted with prior written clearance. No security-state carve-out is stated for the loan itself, although section 10 separately bars limiting the economic risk of unvested entitlements. The clearance decision is at the Approving Officer's discretion and no criteria are given.",Restricted Persons must not enter into margin loan agreements or other secured lending arrangements in relation to Company Securities without first obtaining prior written clearance from the appropriate Approving Officer
PLS,PLS GROUP LIMITED,17678188289,Materials,2016-10-11,short_term,Restricted Persons,any,any,prohibited,express,,9,"A bare, undefined prohibition on short term or speculative trading, expressed as an encouragement to adopt a long term attitude to investment. No holding period, no LIFO rule, no carve-outs and no numerical threshold are stated, so the boundary is a matter for the Approving Officer.","The Company wishes to encourage Restricted Persons to adopt a long term attitude to investment in Company Securities. Therefore, Restricted Persons must not engage in short term or speculative trading of Company Securities."
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,derivatives,all,any,otc,prohibited,express,,11.1,"Flat prohibition on trading in any financial product issued or created over the Company's securities. There is no venue limit, no clearance route and no exception for vested or unrestricted shares, so an OTC put purchased from a bank and a call written to it are both prohibited outright.","Directors, KMPs and Employees are prohibited from using margin loans to finance the purchase of securities in the Company or from trading in any financial products issued or created over the Company's securities."
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,derivatives,all,any,exchange,prohibited,express,,11.1,Exchange-traded options and warrants over Company securities are equally caught; section 11.1 makes no distinction by venue or by whether the product is issued by the Company or created by a third party.,prohibited from ... trading in any financial products issued or created over the Company's securities
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,hedging,all,unvested,any,prohibited,express,,10.1,Express ban on trading as part of a hedging arrangement that limits exposure to Company securities that have not vested. No clearance route is offered.,"Directors, KMPs and Employees must not trade in securities of the Company: ... as part of a hedging arrangement if the arrangement would have the effect of limiting their exposure to Company securities that have not vested or are subject to a holding lock."
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,hedging,all,vested_locked,any,prohibited,express,,10.1,"Shares that have vested but remain subject to a holding lock are expressly and separately caught by the same ban, so a collar cannot be placed over restricted or escrowed vested shares.",as part of a hedging arrangement if the arrangement would have the effect of limiting their exposure to Company securities that have not vested or are subject to a holding lock
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,hedging,all,vested_unrestricted,any,prohibited,express,,11.1; 10.1,"Section 10.1 confines its hedging ban to unvested or holding-locked securities, so hedging of freely held shares is not caught by that limb. However section 11.1 independently prohibits trading in any financial product issued or created over the Company's securities, and every practical hedge of a vested holding (put, call, collar, swap, forward) is such a product. The result is that hedging vested unrestricted shares is prohibited by the financial products limb even though the hedging limb stops short.",prohibited from ... trading in any financial products issued or created over the Company's securities
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,monetisation,all,any,any,prohibited,express,,11.1,"Monetisation is not named. A prepaid variable forward, collar-plus-loan or similar structure is a financial product created over the Company's securities and so falls within the section 11.1 prohibition; an outright sale remains available with approval.",or from trading in any financial products issued or created over the Company's securities
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,short_selling,all,any,any,prohibited,express,,10.1,"Express ban on trading in Company securities as part of a short selling strategy, with no clearance route and no exceptional-circumstances relief.","Directors, KMPs and Employees must not trade in securities of the Company: ... as part of a short selling strategy;"
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,stock_lending,all,any,any,not_addressed,none,,,"Securities lending and borrowing are not mentioned anywhere in the policy, are not defined as trading, and are not within the section 10 or 11 prohibitions. A lend of scrip to the bank would however sit uneasily with the short selling ban if it facilitated a short strategy.",
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,cfd,all,any,any,prohibited,express,,11.1; 10.1,CFDs are not named but a contract for difference over Company shares is a financial product created over the Company's securities and so is prohibited by section 11.1; a short CFD would also engage the short selling ban and any CFD the short term or speculative gain ban.,prohibited from ... trading in any financial products issued or created over the Company's securities
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,margin_lending,all,any,any,prohibited,express,,11.1,"The margin loan ban is drafted narrowly: it prohibits using margin loans to finance the purchase of Company securities. It does not on its face prohibit a margin loan taken over an existing holding for an unrelated purpose, but the policy gives no clearance route and no guidance for that case.","Directors, KMPs and Employees are prohibited from using margin loans to finance the purchase of securities in the Company"
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,encumbrance,all,any,any,not_addressed,none,,,"Granting security, a charge, lien or pledge over Company securities is not mentioned, is not defined as trading, and is not caught by section 10 or 11 except where the financing is a margin loan used to buy Company securities. There is no disclosure obligation for encumbrances beyond the general director notifiable-interests duty.",
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,secured_financing,all,any,any,not_addressed,none,,,"Secured financing generally is not addressed. Section 11.1 reaches only margin loans used to finance the purchase of Company securities, so a term loan from a bank secured on an existing holding is outside the express words of the policy. That silence is unhelpful rather than permissive, because the derivative legs that would accompany it are separately prohibited.",
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,16891229062,Financial Services,2025-09-15,short_term,all,any,any,prohibited,express,,10.1,"Bare prohibition on trading for short term or speculative gain. No holding period, no LIFO or matching rule, no numerical threshold and no carve-outs are stated.","Directors, KMPs and Employees must not trade in securities of the Company: for short term or speculative gain;"
SGH,SGH LIMITED,16035727780,Capital Goods,2021-08-24,derivatives,Designated employees,any,otc,permitted_with_clearance,express,,2 (SGH securities); 3,"Options and other financial products issued over SGH shares by third parties, associated products, and products that limit the economic risk of holding SGH shares are all defined as SGH securities. There is no venue restriction and no outright ban, so an OTC put bought from a bank and a call written to it are dealings that a designated employee may do inside a window period, or outside a window with prior written clearance from the relevant approver.","Options or other financial products issued over these classes of SGH shares by third parties, or associated products; Other financial products that operate to limit the economic risk of holding SGH shares."
SGH,SGH LIMITED,16035727780,Capital Goods,2021-08-24,derivatives,Designated employees,any,exchange,permitted_with_clearance,express,,2 (SGH securities); 3,Exchange-traded options over SGH shares are treated identically; the definition of SGH securities draws no distinction between listed and OTC products.,"Options or other financial products issued over these classes of SGH shares by third parties, or associated products"
SGH,SGH LIMITED,16035727780,Capital Goods,2021-08-24,derivatives,Executives,any,any,prohibited,express,,3,"During blackout periods the ban on dealing in financial products issued or created over or in respect of SGH securities is absolute for Executives and designated staff, and unlike the ordinary blackout ban it carries no exceptional circumstances relief. Outside blackout periods the ordinary window and clearance regime applies.","In addition, during the blackout periods, no Executives or designated staff may deal in financial products issued or created over or in respect of SGH securities. No exceptional circumstances exemption applies to this prohibition."
SGH,SGH LIMITED,16035727780,Capital Goods,2021-08-24,derivatives,SGH Group employee,any,any,permitted,implied,,3,"Employees who are neither Executives nor designated employees are not subject to the window periods or the prior clearance requirement. They are bound only by the insider trading restriction and by the general blackout-period ban, from which they may seek an exceptional-circumstances waiver from the SGH Company Secretary.","In addition, designated employees are permitted to deal in SGH securities only as follows"
SGH,SGH LIMITED,16035727780,Capital Goods,2021-08-24,hedging,Designated employees,vested_unrestricted,any,permitted_with_clearance,express,,2 (SGH securities); 3,"Remarkably, the policy contains no prohibition on hedging. Products that operate to limit the economic risk of holding SGH shares are simply brought within the definition of SGH securities, so hedging is regulated like any other dealing: inside a window period, or outside it with prior written clearance from the relevant approver, and never during a blackout period.",Other financial products that operate to limit the economic risk of holding SGH shares.
SGH,SGH LIMITED,16035727780,Capital Goods,2021-08-24,hedging,Designated employees,unvested,any,permitted_with_clearance,express,,2 (SGH securities); 7,"There is no ban on hedging unvested or unexercised employee share plan entitlements, which is unusual for an ASX policy. Participation in an SGH Employee Share Plan itself needs no approval or notification, but dealing in shares attained from employee share plans remains subject to the policy, so a hedge referencing plan securities is a dealing in SGH securities requiring a window or clearance.",Dealing in shares attained from employee share plans is still subject to this policy.
SGH,SGH LIMITED,16035727780,Capital Goods,2021-08-24,hedging,Designated employees,vested_locked,any,permitted_with_clearance,express,,7,Restricted shares are recognised (lifting restrictions on restricted shares needs no approval) but no separate hedging or encumbrance restriction attaches to them; the ordinary window and clearance regime governs.,"A SGH Group employee is not required to seek approval or provide notification in connection with participation in any SGH Employee Share Plan, which includes: ... Lifting restrictions on restricted shares."
SGH,SGH LIMITED,16035727780,Capital Goods,2021-08-24,monetisation,Designated employees,any,any,permitted_with_clearance,express,,2 (SGH securities); 3; 5,"Monetisation is not named, but a collar-plus-loan, prepaid forward or similar is both a financial product limiting the economic risk of holding SGH shares and, where secured, a dealing pursuant to a lending arrangement. Both limbs point to the same answer: written clearance from the relevant approver, which may be granted subject to conditions.",Other financial products that operate to limit the economic risk of holding SGH shares.
SGH,SGH LIMITED,16035727780,Capital Goods,2021-08-24,short_selling,SGH Group employee,any,any,not_addressed,none,,,"Short selling is not mentioned anywhere in the policy. A short sale would still be a 'sell' and therefore a dealing subject to the window, clearance and blackout regime, but there is no separate prohibition on it.",
SGH,SGH LIMITED,16035727780,Capital Goods,2021-08-24,stock_lending,SGH Group employee,any,any,not_addressed,none,,,"Securities lending and borrowing are not mentioned and are outside the definition of Deal, which covers only buying and selling and procuring others to buy or sell.",
SGH,SGH LIMITED,16035727780,Capital Goods,2021-08-24,cfd,Designated employees,any,any,permitted_with_clearance,via_dealing_definition,,2 (SGH securities); 3,"CFDs are not named but a contract for difference over SGH shares is a financial product issued over SGH shares by a third party, or an associated product, and so is an SGH security. Dealing in it therefore requires a window period or prior written clearance, and is absolutely barred for Executives and designated staff in a blackout period.","Options or other financial products issued over these classes of SGH shares by third parties, or associated products"
